,tweet_text,tweet_id,tweet_created_at,tweet_public_metrics,tweet_in_reply_to_user_id,tweet_conversation_id,tweet_lang,tweet_context_annotations,author_id,author_name,author_username,author_created_at,author_description,author_entities,author_location,author_is_protected,author_is_verified,author_profile_image_url,author_public_metrics,media_key,media_type,media_duration_ms,media_height,media_width,media_preview_image_url,media_alt_text,media_view_count
28,@ricoknuth Espero não ter que falar o nome todo do Son Heung-Min. Preciso de ajuda dos universitários,1599847228310720513,2022-12-05 19:24:37,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 39, 'quote_count': 0}",15730706.0,1599845536076398594,pt,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1583255206581575680', 'name': 'Brazil vs South Korea'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '731226208302563328', 'name': 'Republic of Korea'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '731226237394243584', 'name': 'International - Soccer'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1304474187961044993', 'name': ""FIFA Men's World Cup""}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1583255206581575680', 'name': 'Brazil vs South Korea'}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '43', 'name': 'Soccer Match', 'description': 'Sports Event specific to Soccer matches'}, 'entity': {'id': '1583255206581575680', 'name': 'Brazil vs South Korea'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '731226208302563328', 'name': 'Republic of Korea'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1100397500890996736', 'name': ""Men's national soccer teams"", 'description': 'National Soccer Teams'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1286401121641103360', 'name': 'Sports events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1304474187961044993', 'name': ""FIFA Men's World Cup""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '733773912060747777', 'name': 'Heung Min Son'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '733773912060747777', 'name': 'Heung Min Son'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733773912060747777', 'name': 'Heung Min Son'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]",31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
29,@bemonteirosp Venga!,1599846655980756992,2022-12-05 19:22:21,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1.1087700350136934e+18,1599838298343866368,et,[],31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
30,@WagnerB31012853 bem que eu queria...,1599839234382532608,2022-12-05 18:52:51,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5861168572700467e+18,1599838298343866368,pt,[],31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
31,"@pedrohbgouveia Até tu, Pedro! 💔",1599838944346001408,2022-12-05 18:51:42,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",1.2455243305046958e+18,1599838298343866368,pt,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1583255206581575680', 'name': 'Brazil vs South Korea'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '731226216192081920', 'name': 'Brazil'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '731226237394243584', 'name': 'International - Soccer'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1304474187961044993', 'name': ""FIFA Men's World Cup""}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1583255206581575680', 'name': 'Brazil vs South Korea'}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '43', 'name': 'Soccer Match', 'description': 'Sports Event specific to Soccer matches'}, 'entity': {'id': '1583255206581575680', 'name': 'Brazil vs South Korea'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '731226216192081920', 'name': 'Brazil'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1100397500890996736', 'name': ""Men's national soccer teams"", 'description': 'National Soccer Teams'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1286401121641103360', 'name': 'Sports events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1304474187961044993', 'name': ""FIFA Men's World Cup""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}]",31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
32,@AndreBorges_JOR eu juro que tenho curiosidade de saber como serão os comentários de @octavio_guedes bem na hora do jogo. quero ver a capacidade de concentração dele! kkkkk,1599838724254113794,2022-12-05 18:50:50,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 5, 'quote_count': 0}",3349970531.0,1599838298343866368,pt,[],31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
33,"Esperamos vocês daqui a pouco, bem na hora do jogo! Queremos ver os amigos de verdade! 

🤣😱 https://t.co/b46yob1BIp",1599838298343866368,2022-12-05 18:49:08,"{'retweet_count': 2, 'reply_count': 14, 'like_count': 84, 'quote_count': 2}",,1599838298343866368,pt,[],31483090,Julia Duailibi,juliaduailibi,2009-04-15 18:53:18,Comentarista de política e economia da GloboNews,,,False,True,https://pbs.twimg.com/profile_images/1076241872933261313/Xj40u20S_normal.jpg,"{'followers_count': 227926, 'following_count': 1928, 'tweet_count': 9268, 'listed_count': 905}",,,,,,,,
34,"Elas não pedem brinquedo de Natal; pedem comida.
Muitas crescem menos. Aprendem menos. Tendem a formar menos vínculos afetivos.
Que este seja o episódio + ouvido de #OAssunto. 
Compartilhe se você também se angustia e se revolta com crianças passando fome. https://t.co/pjV9i6oTn6",1599773176770142209,2022-12-05 14:30:22,"{'retweet_count': 51, 'reply_count': 22, 'like_count': 215, 'quote_count': 3}",,1599773176770142209,pt,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '953325182566871040', 'name': 'Education System in Brazil', 'description': 'BR - Conversation about education system in Brazil inside the political world.'}}]",61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
35,@paulacarvalho @fefito @Edgard_Piccoli @marilizpj https://t.co/BHMA50OQRi,1599711711917142017,2022-12-05 10:26:07,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",15307890.0,1599488147162734592,qme,[],19667016,Vera Magalhães,veramagalhaes,2009-01-28 18:33:47,"Jornalista. Apresentadora do @rodaviva, da @tvcultura. Colunista do @jornaloglobo e comentarista da @cbnoficial","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NGKONsBdoH', 'expanded_url': 'https://linktr.ee/veramagalhaes', 'display_url': 'linktr.ee/veramagalhaes'}]}, 'description': {'mentions': [{'start': 29, 'end': 38, 'username': 'rodaviva'}, {'start': 43, 'end': 53, 'username': 'tvcultura'}, {'start': 68, 'end': 81, 'username': 'jornaloglobo'}, {'start': 100, 'end': 111, 'username': 'cbnoficial'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1592340607929913347/i2kORRCh_normal.jpg,"{'followers_count': 900516, 'following_count': 3350, 'tweet_count': 73513, 'listed_count': 2597}",16_1599711691406811136,,,314.0,498.0,https://pbs.twimg.com/tweet_video_thumb/FjNRTsVXoAAWuQP.jpg,,
36,@NadjCalado @julianadalpiva @mari_faria_ @zerotoledo @fernandobarros Só faltou nossa foto,1599578469544841216,2022-12-05 01:36:40,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 31, 'quote_count': 0}",67664528.0,1599541647582191622,pt,[],61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
37,@lorenarobaina Obrigada! 🥰,1599492950345805829,2022-12-04 19:56:51,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",35795022.0,1599210080003506176,pt,[],61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
38,😂 https://t.co/YoogDBn8Ok,1599492569393598464,2022-12-04 19:55:20,"{'retweet_count': 4, 'reply_count': 6, 'like_count': 142, 'quote_count': 0}",,1599492569393598464,art,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697121477832705', 'name': 'Publisher & News Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to  marketing and advertiser agencies, publishers of magazines, newspapers, blogs, books'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1196447117297905665', 'name': 'News outlets'}}]",61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
39,Zumbilândia https://t.co/U4gTYQEegp,1599292246092042240,2022-12-04 06:39:19,"{'retweet_count': 68, 'reply_count': 0, 'like_count': 1235, 'quote_count': 13}",,1599292246092042240,pt,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1296510583735349249', 'name': 'Brazil Local Elections 2020', 'description': 'Brazil Local Elections 2020 (majors)\n'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1300440287353823234', 'name': 'Brasília Local Elections 2020', 'description': 'Brazil Local Elections 2020 (majors)\n'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1455305940291375106', 'name': 'Brazil politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940800985427968', 'name': 'Brazil political events'}}]",19667016,Vera Magalhães,veramagalhaes,2009-01-28 18:33:47,"Jornalista. Apresentadora do @rodaviva, da @tvcultura. Colunista do @jornaloglobo e comentarista da @cbnoficial","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NGKONsBdoH', 'expanded_url': 'https://linktr.ee/veramagalhaes', 'display_url': 'linktr.ee/veramagalhaes'}]}, 'description': {'mentions': [{'start': 29, 'end': 38, 'username': 'rodaviva'}, {'start': 43, 'end': 53, 'username': 'tvcultura'}, {'start': 68, 'end': 81, 'username': 'jornaloglobo'}, {'start': 100, 'end': 111, 'username': 'cbnoficial'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1592340607929913347/i2kORRCh_normal.jpg,"{'followers_count': 900516, 'following_count': 3350, 'tweet_count': 73513, 'listed_count': 2597}",,,,,,,,
40,Incrível como Taylor Swift é onipresente no Japão. Toca em absolutamente todo lugar,1599257714416230400,2022-12-04 04:22:06,"{'retweet_count': 182, 'reply_count': 1, 'like_count': 2277, 'quote_count': 163}",,1599257714416230400,pt,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806225270591995904', 'name': 'Taylor Swift', 'description': 'Taylor Swift'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '806225270591995904', 'name': 'Taylor Swift', 'description': 'Taylor Swift'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '806225270591995904', 'name': 'Taylor Swift', 'description': 'Taylor Swift'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}]",19667016,Vera Magalhães,veramagalhaes,2009-01-28 18:33:47,"Jornalista. Apresentadora do @rodaviva, da @tvcultura. Colunista do @jornaloglobo e comentarista da @cbnoficial","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NGKONsBdoH', 'expanded_url': 'https://linktr.ee/veramagalhaes', 'display_url': 'linktr.ee/veramagalhaes'}]}, 'description': {'mentions': [{'start': 29, 'end': 38, 'username': 'rodaviva'}, {'start': 43, 'end': 53, 'username': 'tvcultura'}, {'start': 68, 'end': 81, 'username': 'jornaloglobo'}, {'start': 100, 'end': 111, 'username': 'cbnoficial'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1592340607929913347/i2kORRCh_normal.jpg,"{'followers_count': 900516, 'following_count': 3350, 'tweet_count': 73513, 'listed_count': 2597}",,,,,,,,
41,Programa pra domingo 😉 https://t.co/mNphtdA6qY,1599210080003506176,2022-12-04 01:12:49,"{'retweet_count': 7, 'reply_count': 39, 'like_count': 281, 'quote_count': 3}",,1599210080003506176,pt,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '91', 'name': 'Podcast', 'description': 'A podcast like ""Serial""'}, 'entity': {'id': '1490751295698837510', 'name': 'Podcasts'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074758954444513282', 'name': 'Podcasts & radio', 'description': 'Podcasts'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1490751295698837510', 'name': 'Podcasts'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1528793684040306688', 'name': 'Government podcast'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1537496662574215170', 'name': 'China podcast'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1496894720051535874', 'name': 'Presidente chinês pede que Putin negocie com Ucrânia e chegue a resolução diplomática', 'description': 'Em ligação para Vladimir Putin, o presidente chinês Xi Jinping pediu que a Rússia negocie diplomaticamente o fim da invasão da Ucrânia. Segundo agências de notícia internacionais, líder russo estaria disposto a iniciar diálogos após contato com chineses. Aliada de longa data de Moscou, a China havia dito que manteria relações comerciais com o país e que não condenaria ataque à Ucrânia. Na última quinta, a China foi acusada de se aproveitar do momento bélico para também invadir espaço aéreo de Taiwan, país que Pequim reivindica como seu território.'}}]",61198788,Natuza Nery,NatuzaNery,2009-07-29 13:51:36,"Comentarista de política na GloboNews, CBN. Apresentadora #PapodePolítica e do curso #jornalismopoliticonapratica https://t.co/e75D7x2ieo","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/e75D7x2ieo', 'expanded_url': 'http://hotm.art/JMPmw0H', 'display_url': 'hotm.art/JMPmw0H'}], 'hashtags': [{'start': 58, 'end': 73, 'tag': 'PapodePolítica'}, {'start': 85, 'end': 113, 'tag': 'jornalismopoliticonapratica'}]}}","São Paulo, Brasil",False,True,https://pbs.twimg.com/profile_images/1577105590844887041/QokVVEwA_normal.jpg,"{'followers_count': 502508, 'following_count': 3477, 'tweet_count': 23121, 'listed_count': 1577}",,,,,,,,
